Subway,Subway lat,Subway Lng,School,School Lat,School Lng,Distance,Time
Beverly Rd,40.645123849999997,-73.948847979999996,Stella and Charles Guttman Community College,40.752800000000001,-73.984121000000002,14199,10729
Montrose Ave,40.707391399999999,-73.939792850000003,Stella and Charles Guttman Community College,40.752800000000001,-73.984121000000002,7867,5607
23rd St - Ely Av,40.747768450000002,-73.946054700000005,CUNY New York City College of Technology,40.695483000000003,-73.987856000000008,8850,6723
Montrose Ave,40.707391399999999,-73.939792850000003,CUNY Brooklyn College,40.631912,-73.953119999999998,9602,7191
Graham Ave,40.71457633,-73.943943999999988,CUNY Hostos Community College,40.817601000000003,-73.927363,14355,10797
Parkside Ave,40.655073369999997,-73.96145344,Stella and Charles Guttman Community College,40.752800000000001,-73.984121000000002,12364,9321
Queensboro Plz,40.750635979999998,-73.940163530000007,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,22221,16577
Canal St,40.722854329999997,-74.006276999999997,CUNY Lehman College,40.873927999999999,-73.894627,19895,14907
7th Ave,40.666245019999998,-73.980251179999996,CUNY Hostos Community College,40.817601000000003,-73.927363,19771,14694
15th St - Prospect Park,40.66003602,-73.979735809999994,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,2728,1985
Ft Hamilton Pkwy,40.650782,-73.975775999999996,College of Staten Island CUNY,40.603949,-74.148701000000003,26474,14451
23rd St,40.74408133,-73.995656999999994,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,14952,11216
Broadway,40.706126910000002,-73.950312260000004,CUNY Brooklyn College,40.631912,-73.953119999999998,8652,6506
15th St - Prospect Park,40.66003602,-73.979735809999994,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,11374,8323
Marcy Ave,40.708383329999997,-73.957831999999996,CUNY Brooklyn College,40.631912,-73.953119999999998,8773,6596
Prospect Park,40.661633790000003,-73.962031299999992,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,10922,8071
7th Ave,40.666245019999998,-73.980251179999996,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,13209,9871
96th St,40.785672329999997,-73.951070000000001,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,26596,19834
5th Ave - 53rd St,40.760087169999998,-73.975248499999992,CUNY Hunter College,40.768669000000003,-73.964794999999995,1593,1238
Newkirk Ave,40.63999158,-73.948299910000003,CUNY LaGuardia Community College,40.744500000000002,-73.935057,12664,9467
23rd St,40.739864330000003,-73.986598999999998,Stella and Charles Guttman Community College,40.752800000000001,-73.984121000000002,1825,1376
Bleecker St (Downtown),40.725931240000001,-73.994674680000003,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,8415,6420
3rd Ave - 138th St,40.81047633,-73.926137999999995,CUNY City College,40.819794000000002,-73.950550000000007,2721,2246
Franklin Ave,40.670765490000001,-73.958099739999994,CUNY Borough of Manhattan Community College,40.718790000000006,-74.011825999999999,7730,5705
1st Ave,40.730975309999998,-73.981680879999999,College of Staten Island CUNY,40.603949,-74.148701000000003,22553,11838
Morris Park,40.854364330000003,-73.860495,CUNY City College,40.819794000000002,-73.950550000000007,10546,7969
Rockaway Blvd,40.680429330000003,-73.843852999999996,CUNY New York City College of Technology,40.695483000000003,-73.987856000000008,13276,9869
Fulton St,40.687119330000002,-73.975375,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,3289,2499
68th St - Hunter College,40.768141329999999,-73.96387,CUNY New York City College of Technology,40.695483000000003,-73.987856000000008,9267,6928
104th St,40.681711329999999,-73.837682999999998,CUNY City College,40.819794000000002,-73.950550000000007,21550,16252
Greenpoint Ave,40.731267330000001,-73.954425000000001,CUNY Lehman College,40.873927999999999,-73.894627,19380,14597
Church Ave,40.650861020000001,-73.949455139999998,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,15801,11938
Montrose Ave,40.707391399999999,-73.939792850000003,CUNY LaGuardia Community College,40.744500000000002,-73.935057,4598,3409
Queensboro Plz,40.750635979999998,-73.940163530000007,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,5228,4011
23rd St,40.739864330000003,-73.986598999999998,CUNY Borough of Manhattan Community College,40.718790000000006,-74.011825999999999,3579,2648
Bergen St,40.680862470000001,-73.974999150000002,CUNY Lehman College,40.873927999999999,-73.894627,24781,18626
Astor Pl,40.730054330000002,-73.991069999999993,CUNY Hunter College,40.768669000000003,-73.964794999999995,5154,3845
23rd St - Ely Av,40.747768450000002,-73.946054700000005,CUNY City College,40.819794000000002,-73.950550000000007,11003,8283
Beverly Rd,40.645123849999997,-73.948847979999996,CUNY Brooklyn College,40.631912,-73.953119999999998,1900,1416
42nd St - Bryant Pk,40.754184330000001,-73.984591000000009,CUNY Brooklyn College,40.631912,-73.953119999999998,14987,11257
Bedford - Nostrand Aves,40.68962733,-73.953521999999992,CUNY Hostos Community College,40.817601000000003,-73.927363,17965,13375
5th Ave - 53rd St,40.760087169999998,-73.975248499999992,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,12606,9490
Kingston Ave,40.669481779999998,-73.942159779999997,CUNY Hostos Community College,40.817601000000003,-73.927363,19629,14660
7th Ave,40.677102509999997,-73.972852790000005,CUNY City College,40.819794000000002,-73.950550000000007,17621,13233
Castle Hill Ave,40.834255329999998,-73.851221999999993,CUNY LaGuardia Community College,40.744500000000002,-73.935057,15232,11437
Broadway,40.706126910000002,-73.950312260000004,CUNY Lehman College,40.873927999999999,-73.894627,22195,16787
Church Ave,40.64427233,-73.979721159999997,CUNY LaGuardia Community College,40.744500000000002,-73.935057,13293,10034
23rd St - Ely Av,40.747768450000002,-73.946054700000005,CUNY York College,40.702660999999999,-73.794585999999995,14403,10951
50th St,40.761728329999997,-73.983848999999992,CUNY City College,40.819794000000002,-73.950550000000007,7264,5444
Union Sq - 14th St,40.73467333,-73.989951000000005,CUNY Queensborough Community College,40.754857999999999,-73.754548,22488,16493
Essex St,40.718306390000002,-73.987409400000004,Stella and Charles Guttman Community College,40.752800000000001,-73.984121000000002,4638,3500
50th St,40.761728329999997,-73.983848999999992,CUNY Lehman College,40.873927999999999,-73.894627,15124,11328
Rockaway Ave,40.678340329999997,-73.911946,CUNY Hunter College,40.768669000000003,-73.964794999999995,13691,10218
59th St - Columbus Circle,40.768247330000001,-73.981929000000008,College of Staten Island CUNY,40.603949,-74.148701000000003,26028,14393
96th St,40.785672329999997,-73.951070000000001,College of Staten Island CUNY,40.603949,-74.148701000000003,28860,16487
Crown Hts - Utica Ave,40.668978639999999,-73.932932559999998,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,24388,18281
Newkirk Ave,40.63999158,-73.948299910000003,CUNY Lehman College,40.873927999999999,-73.894627,29756,22446
Middletown Rd,40.843863329999998,-73.836321999999996,Stella and Charles Guttman Community College,40.752800000000001,-73.984121000000002,17626,13257
Sterling St,40.66277333,-73.950728909999995,CUNY Queensborough Community College,40.754857999999999,-73.754548,22017,16507
Nassau Ave,40.724480329999999,-73.951183,CUNY Hunter College,40.768669000000003,-73.964794999999995,7466,5608
Houston St,40.728251329999999,-74.005367000000007,CUNY LaGuardia Community College,40.744500000000002,-73.935057,7889,5591
Kingston - Throop Aves,40.679919329999997,-73.940859000000003,CUNY Hostos Community College,40.817601000000003,-73.927363,18434,13811
Broadway,40.706126910000002,-73.950312260000004,CUNY Borough of Manhattan Community College,40.718790000000006,-74.011825999999999,5999,4506
Lorimer St,40.71407233,-73.950248000000002,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,9664,6939
Long Island City - Court Sq,40.746305370000002,-73.943815599999994,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,21540,16033
7th Ave,40.677102509999997,-73.972852790000005,CUNY Bernard M Baruch College,40.740237999999998,-73.983417000000003,8036,6020
Rockaway Blvd,40.680429330000003,-73.843852999999996,CUNY Queensborough Community College,40.754857999999999,-73.754548,13625,10245
Ft Hamilton Pkwy,40.650782,-73.975775999999996,CUNY Brooklyn College,40.631912,-73.953119999999998,3751,2753
Bleecker St (Downtown),40.725931240000001,-73.994674680000003,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,16848,12632
45th Rd - Court House Sq,40.747023329999998,-73.945263999999995,CUNY Brooklyn College,40.631912,-73.953119999999998,13842,10359
96th St,40.785672329999997,-73.951070000000001,CUNY Brooklyn College,40.631912,-73.953119999999998,19258,14397
Winthrop St,40.656659650000002,-73.950079349999996,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,15206,11464
Zerega Ave,40.836488330000002,-73.847036000000003,CUNY Queens College,40.737771000000002,-73.815387000000001,22503,16890
Long Island City - Court Sq,40.746305370000002,-73.943815599999994,CUNY Queens College,40.737771000000002,-73.815387000000001,11936,8991
Pelham Pkwy,40.858985330000003,-73.855358999999993,CUNY City College,40.819794000000002,-73.950550000000007,10906,8300
Mets - Willets Point,40.754622329999997,-73.845624999999998,CUNY Lehman College,40.873927999999999,-73.894627,20424,15411
Houston St,40.728251329999999,-74.005367000000007,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,19576,14694
Church Ave,40.64427233,-73.979721159999997,CUNY Queensborough Community College,40.754857999999999,-73.754548,25780,19319
Broad Channel,40.608402509999998,-73.815832689999993,CUNY Lehman College,40.873927999999999,-73.894627,35165,26317
50th St,40.761728329999997,-73.983848999999992,CUNY LaGuardia Community College,40.744500000000002,-73.935057,5954,4471
Marcy Ave,40.708383329999997,-73.957831999999996,Stella and Charles Guttman Community College,40.752800000000001,-73.984121000000002,7417,5539
Essex St,40.718306390000002,-73.987409400000004,CUNY Brooklyn College,40.631912,-73.953119999999998,11311,8451
Atlantic Av - Pacific St,40.683665999999995,-73.978809999999996,CUNY LaGuardia Community College,40.744500000000002,-73.935057,9087,6905
Astor Pl,40.730054330000002,-73.991069999999993,CUNY New York City College of Technology,40.695483000000003,-73.987856000000008,4350,3331
Church Ave,40.64427233,-73.979721159999997,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,15939,11987
Winthrop St,40.656659650000002,-73.950079349999996,CUNY New York City College of Technology,40.695483000000003,-73.987856000000008,6010,4501
45th Rd - Court House Sq,40.747023329999998,-73.945263999999995,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,9981,7543
Brooklyn College - Flatbush Ave,40.632842740000001,-73.947541209999997,CUNY Borough of Manhattan Community College,40.718790000000006,-74.011825999999999,11710,8789
3rd Ave - 138th St,40.81047633,-73.926137999999995,CUNY Queens College,40.737771000000002,-73.815387000000001,16530,12373
Broadway,40.706126910000002,-73.950312260000004,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,20250,15274
23rd St,40.74408133,-73.995656999999994,CUNY Queens College,40.737771000000002,-73.815387000000001,17348,12731
Lorimer St,40.703844330000003,-73.947355000000002,CUNY York College,40.702660999999999,-73.794585999999995,13342,10004
Canal St,40.722854329999997,-74.006276999999997,CUNY Borough of Manhattan Community College,40.718790000000006,-74.011825999999999,907,682
Morris Park,40.854364330000003,-73.860495,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,16529,12287
Clinton - Washington Aves,40.688094329999998,-73.966796000000002,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,11514,8639
Bedford Ave,40.717174329999999,-73.956665000000001,CUNY Lehman College,40.873927999999999,-73.894627,21266,15986
Clinton - Washington Aves,40.688094329999998,-73.966796000000002,CUNY York College,40.702660999999999,-73.794585999999995,15111,11238
Junction Blvd,40.749145329999998,-73.869527000000005,CUNY York College,40.702660999999999,-73.794585999999995,9217,6966
Classon Ave,40.688889330000002,-73.959990000000005,CUNY New York City College of Technology,40.695483000000003,-73.987856000000008,2893,2138
Lexington Ave - 53rd St,40.757468639999999,-73.969072370000006,CUNY Queensborough Community College,40.754857999999999,-73.754548,20437,15224
Bedford - Nostrand Aves,40.68962733,-73.953521999999992,CUNY Queens College,40.737771000000002,-73.815387000000001,14039,10562
Beverly Rd,40.643904929999998,-73.964357800000002,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,9079,6702
DeKalb Ave,40.690635,-73.981824000000003,CUNY Queens College,40.737771000000002,-73.815387000000001,16381,12322
Lorimer St,40.703844330000003,-73.947355000000002,CUNY Borough of Manhattan Community College,40.718790000000006,-74.011825999999999,6365,4778
Beverly Rd,40.645123849999997,-73.948847979999996,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,9292,6880
1st Ave,40.730975309999998,-73.981680879999999,CUNY Borough of Manhattan Community College,40.718790000000006,-74.011825999999999,3656,2740
Union Sq - 14th St,40.73467333,-73.989951000000005,CUNY New York City College of Technology,40.695483000000003,-73.987856000000008,4851,3707
28th St,40.745454330000001,-73.988697999999999,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,14634,10990
50th St,40.761728329999997,-73.983848999999992,CUNY Hunter College,40.768669000000003,-73.964794999999995,2413,1837
Metropolitan Ave,40.712774330000002,-73.951424000000003,CUNY Bernard M Baruch College,40.740237999999998,-73.983417000000003,6600,4941
Bedford - Nostrand Aves,40.68962733,-73.953521999999992,CUNY City College,40.819794000000002,-73.950550000000007,17630,13202
Canal St,40.722854329999997,-74.006276999999997,CUNY New York City College of Technology,40.695483000000003,-73.987856000000008,3868,2982
DeKalb Ave,40.690635,-73.981824000000003,CUNY York College,40.702660999999999,-73.794585999999995,16321,12196
Lorimer St,40.71407233,-73.950248000000002,College of Staten Island CUNY,40.603949,-74.148701000000003,24615,13332
Bedford - Nostrand Aves,40.68962733,-73.953521999999992,CUNY Borough of Manhattan Community College,40.718790000000006,-74.011825999999999,7089,5261
Lorimer St,40.703844330000003,-73.947355000000002,CUNY Bernard M Baruch College,40.740237999999998,-73.983417000000003,6903,5155
